,0,1,2,3
1678,0.2610228,0.19940688,-0.1782044,0.5517053
1679,0.2866713,-0.10181729,-0.16526781,0.55344397
1680,-0.17007536,-0.011265881,0.15511811,0.19664979
1681,0.33942673,0.15974589,-0.16296758,0.562883
1682,0.31195262,0.0706573,0.01905141,0.68153346
1683,0.2441208,0.07125581,-0.10994857,0.639974
1684,0.090788454,-0.049481813,-0.09203315,0.4115522
1685,0.43754625,0.10567506,-0.1700599,0.5856104
1686,0.4177285,0.15982404,-0.14993463,0.6066558
1687,0.50190926,0.35160333,-0.019897826,0.53162885
1688,0.3623646,0.001771217,-0.26772264,0.4381243
1689,0.44721422,-0.24681371,-0.25729647,0.55722433
1690,0.3166724,0.15395392,-0.0110986605,0.6107501
1691,0.36188254,-0.12366337,-0.19679733,0.52816164
1692,0.26095966,-0.19531237,-0.1432354,0.6357063
1693,0.3666928,-0.15497789,-0.20009643,0.62312937
1694,0.30414504,0.16383615,-0.16169879,0.5193191
1695,0.4089477,0.07637355,-0.26215962,0.49130005
1696,0.1336832,0.014269709,-0.3006702,0.5300716
1697,0.23964968,0.018248288,-0.048187383,0.6842367
1698,0.24562669,0.09893167,-0.21683009,0.54552686
1699,-0.12964936,0.04136976,0.098893136,0.3407841
1700,0.37145156,0.13234039,-0.19335164,0.6757906
1701,0.41647482,-0.13438687,-0.29034492,0.61344
1702,0.5242869,0.40720654,-0.15232718,0.5639494
1703,0.2396674,0.20389713,-0.042875055,0.69358385
1704,0.4853686,0.2620445,-0.04438345,0.5340591
1705,0.38079914,-0.8641234,-0.7341458,0.4874101
1706,-0.35724893,-0.12344139,0.13683157,0.07133021
1707,-0.4652607,0.036509443,0.3883376,0.066151515
1708,0.111610204,0.026181567,0.16181937,0.58944637
1709,0.19208257,0.80118436,-0.34426808,-0.08511198
1710,0.15976316,0.095548265,-0.23930643,0.5238532
1711,-0.16046348,-0.30022833,0.2928229,0.5848483
1712,0.19208257,0.80118436,-0.34426808,-0.08511198
1713,0.25406688,0.14735527,-0.29886568,0.4944903
1714,0.19208257,0.80118436,-0.34426808,-0.08511198
1715,-0.21157934,0.737643,-0.074550875,0.50351346
1716,0.43377888,-0.13243856,-0.17488468,0.5201671
1717,0.244411,0.2851226,-0.13843091,0.63234174
1718,-0.49528474,-0.32135752,0.58550376,-0.073421314
1719,0.12823613,0.062293235,-0.15275486,0.32093668
1720,0.43262184,0.18499127,-0.45363295,0.5227926
1721,0.4740394,-0.07062732,-0.5099363,0.5658525
1722,0.048484325,0.40919545,0.083467044,0.4333479
1723,0.44851923,0.31936592,-0.19733264,0.51970506
1724,0.42306647,0.23250249,-0.21557672,0.6371719
1725,0.23663065,0.32873026,-0.4922487,0.69774103
1726,0.41893476,0.16630754,-0.20351583,0.44961667
1727,0.31527236,0.32011262,-0.2855945,0.4615522
1728,0.655251,0.25228152,-0.2684896,0.5688511
1729,0.4210685,0.13937645,-0.313395,0.63381135
1730,0.4896345,0.0502091,-0.3041844,0.6692999
1731,0.3423714,0.116019085,-0.07040458,0.50612414
1732,-0.5927993,0.015341953,0.79912066,0.40319756
1733,0.44219786,0.051754396,-0.4937428,0.693246
1734,-0.33476147,0.38218927,0.61265755,0.059782073
1735,0.30055875,0.15676191,-0.12377337,0.61897826
1736,0.4705533,0.11958748,-0.2529597,0.56091994
1737,0.447358,0.27221277,-0.23043373,0.5171372
1738,0.24553208,0.22066027,-0.13868344,0.617725
1739,0.24427599,0.32842073,-0.36544228,0.68261576
1740,0.42311758,-0.016717931,-0.28549674,0.48431832
1741,0.2080007,0.028727846,-0.10252165,0.5247077
1742,-0.5183923,-0.35016534,0.4411663,0.07556819
1743,0.21281691,0.14081863,-0.111649744,0.55740714
1744,0.14179781,0.14846952,-0.35755858,0.4328751
1745,0.33168828,0.13719797,-0.20724107,0.61099136
1746,0.22430016,0.0061373757,-0.14257373,0.27184397
1747,0.26262084,0.77444506,0.085357554,0.3929908
1748,0.09161968,-0.18980071,-0.033607602,0.48788843
1749,0.23587911,0.069928646,-0.2898495,0.3022124
1750,0.09113125,0.39302015,0.04565697,0.2692411
1751,0.60472316,0.24824864,-0.31008306,0.5492472
1752,0.17021225,0.22269757,-0.31479654,0.5038253
1753,0.19771105,-0.016808936,-0.03803621,0.24268608
1754,-0.2733658,0.25289005,0.22891527,0.11538074
1755,0.10285101,-0.070557535,-0.12146858,0.74642915
1756,0.47529197,0.2563572,-0.15127683,0.6336037
1757,0.30725798,0.34134334,0.20405535,0.49954635
1758,0.48517102,0.10997201,-0.15990679,0.6555634
1759,0.22599153,0.07226642,0.072179034,0.37557614
1760,0.3618626,0.24373007,-0.14958262,0.52464235
1761,0.3485636,0.1573755,0.094270244,0.36748558
1762,0.35537198,0.26814845,-0.08870231,0.4768508
1763,-0.50033385,0.40831712,0.042866398,-0.38863808
1764,0.3173081,0.5847925,-0.18749264,0.43554896
1765,0.13127887,0.38045228,-0.32408527,0.39614257
1766,0.63142467,0.27556527,-0.04343293,0.48802698
1767,0.6381105,0.282565,-0.25442973,0.5638623
1768,-0.34708202,-0.390959,0.2745925,0.5925257
1769,0.30661133,0.5555072,-0.2466811,0.26590306
1770,0.17725459,0.5170657,-0.26187322,0.12947497
1771,0.63142467,0.27556527,-0.04343293,0.48802698
1772,-0.38715935,-0.5310726,0.20462687,0.42372546
1773,0.33597013,0.20660542,-0.0651774,0.6575582
1774,0.27981502,0.26528186,-0.3169448,0.34204164
1775,0.78092676,0.44027412,-0.27805772,0.5868908
1776,-0.54126906,0.26024553,-0.27473375,-0.28824878
1777,0.37530398,0.24147153,-0.5970914,0.587306
1778,0.36182278,0.44987413,-0.41462368,0.6574343
1779,0.15515344,0.07074943,0.1057136,0.7621392
1780,0.31538704,0.10345946,-0.24686688,0.6266236
1781,0.26616052,0.11924923,-0.26759562,0.52950007
1782,-0.670264,0.29627863,0.5372239,-0.15372956
1783,0.6970757,0.39151698,-0.28678912,0.46917844
1784,0.31341666,0.4032916,-0.6330773,0.31438693
1785,0.22153965,-0.20884366,-0.07088065,0.6573428
1786,0.5075235,0.30542246,0.11117567,0.5384337
1787,0.2545121,0.34732756,-0.4816907,0.07379203
1788,-0.14647536,0.08682121,0.17084889,0.24338777
1789,-0.055405505,0.14693163,0.039908867,0.47133794
1790,0.08011593,0.037917748,0.2180339,0.2400062
1791,-0.09975129,-0.054585304,0.19692269,0.26096833
1792,-0.026580501,0.40458176,0.3075867,0.15740614
1793,0.5238632,0.16408052,-0.33366022,0.31817755
1794,-0.7346632,0.2546047,0.45532495,0.24120905
1795,-0.30068916,0.14856538,0.29485318,0.3247548
1796,0.19092648,0.21002172,-0.110730276,0.24426873
1797,-0.4767563,0.33175617,0.28506377,0.22302344
1798,0.6398152,0.3541607,-0.2665107,0.62625706
1799,-0.5842437,0.03609138,0.47988507,0.25686353
1800,-0.3312678,0.46627727,0.47531337,0.40289816
1801,-0.6232158,0.35021263,-0.085573904,-0.35729066
1802,0.29620785,0.54947835,-0.40418524,0.43321407
1803,0.45906138,0.49628377,-0.14172363,0.39840546
1804,0.37805218,-0.20760246,0.026482478,0.6390361
1805,0.3657593,-0.42807987,-0.09918164,0.6896898
1806,0.41054386,-0.26085508,-0.33004433,0.64097637
1807,0.012173986,0.562336,-0.18534446,0.35385296
1808,0.38637817,-0.46312603,-0.3056597,0.66986054
1809,0.3882527,-0.46267492,-0.32906798,0.7109759
1810,0.5295097,-0.45098498,-0.51178867,0.5374249
1811,0.4503833,0.0040655355,-0.53515536,0.6238774
1812,0.56168956,-0.5894126,-0.4526798,0.66653824
1813,0.40724763,-0.40877286,-0.15986669,0.6638107
1814,0.43690625,-0.5714368,-0.5073795,0.62033945
1815,0.5639316,-0.63122886,-0.43181658,0.74552685
1816,0.5323992,-0.630252,-0.38093525,0.69057244
1817,0.024940964,0.4317535,-0.10273168,0.3241754
1818,0.17848785,-0.04894026,-0.3200738,0.37973896
1819,0.26956522,0.051984254,-0.2743939,0.44478473
1820,0.26806253,0.20891242,-0.16041836,0.35267177
1821,0.09709039,0.061508514,-0.2146829,0.34382945
1822,0.22630098,0.26941073,-0.23054005,0.47831744
1823,0.1745537,0.32999653,-0.2985092,0.54966223
1824,-0.24761857,0.14499156,0.13254161,0.5167672
1825,-0.21975946,-0.42673817,0.20763505,0.51758623
1826,-0.50759465,-0.38789433,0.3527616,0.5482578
1827,0.37508592,-0.7854067,-0.74146575,0.5393455
1828,0.38079914,-0.8641234,-0.7341458,0.4874101
1829,-0.22442265,0.24823152,-0.56432414,-0.21907465
1830,0.7855419,0.018901791,-0.33529502,0.743687
1831,-0.46572337,0.012988789,-0.39272863,-0.31499973
1832,0.40057415,0.18017459,-0.19239071,0.65321124
1833,0.18640712,0.52479166,0.09942654,0.29108787
1834,0.5356104,-0.4102017,-0.419164,0.7092287
1835,0.5009239,-0.66652787,-0.48960418,0.79484624
1836,0.66519016,0.5021695,-0.08984534,0.51475304
1837,-0.32654062,0.62221086,0.40249398,0.65259755
1838,0.31511405,0.12640457,-0.10443434,0.39297393
1839,0.16096343,0.25362885,-0.017719239,0.45205435
1840,-0.80672324,0.42035243,0.6238408,0.091926806
1841,0.26315856,0.6525541,-0.54023564,0.54734904
1842,0.38630348,0.42829677,-0.37341312,0.5414041
1843,0.07901883,0.17140886,-0.093266524,0.43776676
1844,0.421264,0.32476535,-0.20551544,0.46999913
1845,0.3322029,0.08407161,-0.040071532,0.46848035
1846,0.23191167,0.20333986,-0.337036,0.45621485
1847,0.2390142,0.22743627,-0.02492277,0.6460347
1848,0.29589427,0.08577842,-0.37008443,0.2998336
1849,0.451551,0.11003166,0.020149443,0.68612045
1850,0.46693748,-0.5788613,-0.39813608,0.58160317
1851,0.6122473,0.25679833,-0.45248356,0.6356236
1852,0.37500703,0.27435198,-0.26346344,0.61891526
1853,0.25951996,0.15685044,-0.1923009,0.4877448
1854,-0.4269697,0.40491858,-0.0777899,-0.308185
1855,0.5248099,0.36359218,-0.4569206,0.6751474
1856,0.5184518,-0.25342909,-0.22797564,0.59391934
1857,0.5332001,-0.17693484,-0.06688064,0.75761896
1858,0.4236874,0.12540036,-0.1428323,0.60246974
1859,0.34351182,0.36535773,0.0573523,0.28412047
1860,0.33805844,0.005992906,-0.07371843,0.5876856
1861,-0.0034111526,-0.40864652,0.09098878,0.4044786
1862,0.14663894,0.44677436,0.010926628,0.14324127
1863,-0.2489389,0.16516463,0.00059765746,-0.26104516
1864,0.030125547,0.002365417,0.024358729,0.28132463
1865,0.2852342,0.04454671,0.07104882,0.305328
1866,0.3306622,0.28538513,-0.23491457,0.76008576
1867,0.13383478,0.1802577,-0.21697716,0.50249493
1868,0.17246819,-0.2586672,-0.086295255,0.3079205
1869,-0.6746094,-0.24616615,0.4315703,0.42773807
1870,0.6749741,0.58543265,-0.11627584,0.47532484
1871,0.65791255,0.17792203,-0.2674895,0.65390766
1872,0.5476237,0.08001642,-0.17047295,0.46475434
1873,-0.69482106,-0.03635856,0.7912254,0.50354064
1874,0.41992882,-0.63920456,-0.60106874,0.6605984
1875,0.42047814,0.2816426,-0.27819118,0.614669
1876,-0.2577276,0.3418628,0.37117162,0.17888896
1877,-0.019165339,0.7768469,-0.49164224,0.37024456
1878,0.7686066,0.5411212,-0.32272848,0.5759205
1879,-0.26165444,0.6769882,0.04670382,0.61972797
1880,-0.022459064,0.4997553,-0.61243296,0.2094553
1881,0.7686066,0.5411212,-0.32272848,0.5759205
1882,0.2677173,0.40122238,-0.4880361,0.5249465
1883,0.15572749,0.22018203,-0.19183433,0.47454688
1884,0.2008151,-0.49753335,-0.2883206,0.55062205
1885,0.33752614,0.28083697,-0.31431523,0.709074
1886,0.5698235,0.2822085,-0.17439596,0.374713
1887,0.38847107,0.34961194,0.056300752,0.6269769
1888,0.44269636,-0.014489007,-0.3430254,0.53848344
1889,-0.2303214,-0.40847343,-0.019648071,0.69318426
1890,0.66328424,0.49806982,-0.26137987,0.59877414
1891,0.39783964,0.25235894,-0.09296608,0.65572584
1892,-0.3560498,0.038806442,0.22368245,0.41408128
1893,0.45690006,0.047397237,-0.17610419,0.6338887
1894,0.35465947,0.21216649,-0.13740252,0.56292224
1895,0.34785214,0.27406436,-0.24294062,0.46848342
1896,0.31387255,0.3943723,-0.24043244,0.5873182
1897,0.55743766,0.13611975,-0.2144457,0.50041604
1898,0.047808897,0.33035257,0.06378928,0.46963167
1899,-0.02340304,0.09874604,0.095894516,0.43433097
1900,0.34399,0.515213,0.11184597,0.2859998
1901,0.37818843,-0.0507542,-0.09715391,0.324678
1902,-0.3387306,-0.0989578,0.28838772,0.1630737
1903,0.5488487,0.3918117,-0.5827367,0.6011422
1904,0.3342411,0.09458221,-0.10430097,0.5229163
1905,-0.09165806,-0.34117165,0.057206985,0.68770677
1906,0.21267752,-0.05006504,-0.008175486,0.47640312
1907,0.6365939,0.45337075,-0.44428682,0.6238353
1908,0.50737756,0.5028138,-0.40382624,0.58085096
1909,0.37409857,-0.37154794,-0.16155836,0.52139676
1910,0.46840766,-0.43012697,-0.1424243,0.7642489
1911,0.5402947,0.315237,0.0140257515,0.7436853
1912,-0.60994804,-0.038073372,0.52264935,-0.019718233
1913,0.47505093,0.5262127,-0.3482175,0.58923703
1914,0.27889806,-0.16611546,-0.280871,0.5254467
1915,0.2611568,-0.25199452,-0.28280488,0.5984434
1916,0.57220685,0.44753087,-0.3141921,0.49564433
1917,0.2945203,0.08348045,-0.33972514,0.54652846
1918,0.3939438,0.22980602,-0.16799672,0.5326641
1919,0.27472848,0.39794025,-0.26623103,0.54113954
1920,0.36199978,0.437248,-0.11844688,0.43724772
1921,0.38079914,-0.8641234,-0.7341458,0.4874101
1922,0.36632937,0.02749383,-0.29683,0.68112236
1923,0.0043850886,-0.3685751,0.0062373113,0.6292416
1924,0.35606495,-0.14484733,-0.28838488,0.49294743
1925,-0.0912865,0.28276297,0.31605768,0.31007826
1926,-0.47172546,-0.10556886,0.4760424,-0.12166814
1927,0.41224247,0.23617941,0.0015524406,0.7946755
1928,0.17532182,0.01074225,-0.0379709,0.6783089
1929,0.58402294,0.45835146,-0.25139898,0.5384881
1930,0.6812806,0.6045317,-0.18272689,0.5698078
1931,-0.60898066,-0.010152854,0.6618069,0.39156896
1932,-0.53656,-0.062589064,0.47126168,0.40067443
1933,0.51020974,-0.6586714,-0.43388882,0.77161676
1934,0.011739381,-0.0697974,0.20844762,0.61583596
1935,0.6007256,-0.6467507,-0.44465008,0.7968554
1936,-0.90177983,0.40894058,0.4010546,0.019197308
1937,0.6007256,-0.6467507,-0.44465008,0.7968554
1938,0.40624642,0.5163358,-0.46839604,0.7065063
1939,0.13013123,-0.0413233,0.047787398,0.75359327
1940,0.3558937,0.5959319,-0.61174047,0.31790873
1941,-0.7928764,0.31791076,0.55399805,0.21383284
1942,0.06558363,0.37107855,-0.45237643,0.5790576
1943,-0.53676605,0.3159373,0.57177275,0.20628017
1944,-0.5663644,0.35840967,0.38274148,0.009886941
1945,0.09423912,0.17933643,-0.17911054,0.31667712
1946,-0.21061358,0.26285842,0.17498985,0.37242562
1947,-0.14484042,0.51276433,0.21878593,0.3617318
1948,0.37388948,0.13607368,-0.30017054,0.20185822
1949,-0.33668643,0.35731652,0.03197876,-0.270025
1950,0.3247285,0.001584439,-0.37348846,0.6795482
1951,0.42679444,0.11036883,-0.14529012,0.61405283
1952,-0.21430354,-0.21054165,0.20668218,0.6289605
1953,0.58182925,0.40915507,-0.32481706,0.40210006
1954,0.16869263,-0.3936753,0.33884773,0.362191
1955,0.47686175,0.31347787,-0.5763028,0.5806464
1956,-0.50033385,0.40831712,0.042866398,-0.38863808
1957,0.7072673,-0.19681934,-0.4614492,0.4318371
1958,0.6472506,-0.47313088,-0.4267375,0.78189933
1959,0.71381307,0.38961378,-0.30357412,0.5234444
1960,0.66527617,0.25723395,-0.3414338,0.5790932
1961,-0.35849777,0.3729386,0.07891344,0.04471621
1962,-0.4990776,0.0835979,0.030122625,0.122431986
1963,0.55976987,-0.7242496,-0.5008525,0.80692685
1964,0.51920646,0.05393389,-0.22183302,0.53864235
1965,0.3401408,0.76172584,-0.3237445,-0.09513148
1966,0.3401408,0.76172584,-0.3237445,-0.09513148
1967,-0.049921155,-0.15572074,0.03829855,0.55508345
1968,-0.026563542,-0.3869885,-0.019640468,0.4380793
1969,0.28453627,0.20703906,-0.12975542,0.6581984
1970,0.4883823,0.15597065,-0.089192934,0.5565696
1971,0.3391144,0.08663945,-0.10352245,0.41246104
1972,0.36196375,0.0902909,-0.4284184,0.46469712
1973,0.3854706,0.098429956,-0.15493333,0.4840924
1974,0.07792466,-0.25413886,0.10481288,0.660194
1975,0.16104068,0.38745344,-0.24001236,0.585555
1976,0.27075353,0.08693315,-0.11105433,0.4697912
1977,0.18238145,-0.05426375,-0.104752906,0.1951275
1978,0.3760008,0.5466829,-0.05806261,0.5026294
1979,0.38559204,0.45851994,-0.44992796,0.66646296
1980,0.41882098,0.14458477,-0.23329717,0.6624369
1981,0.40821785,0.03147853,-0.17372064,0.55365896
1982,0.27909896,-0.29997438,-0.1787711,0.3303596
1983,0.38439423,0.3701577,-0.10027328,0.56203437
1984,-0.7018436,0.056667875,0.8145984,0.4575973
1985,0.15650836,-0.2115841,-0.42989147,0.17139806
1986,0.4102128,0.34993374,-0.05774818,0.7409158
1987,-0.43932667,-0.34398854,0.7743025,-0.05260132
1988,0.0076009724,0.46887854,0.09582653,0.304796
1989,0.15701818,-0.036082357,0.24861714,0.6138876
1990,-0.36497134,0.10977855,0.17210375,0.17685086
1991,0.18674824,0.2974333,-0.0662516,0.5895858
1992,0.64431953,0.51143783,-0.26192883,0.6097635
1993,0.47508338,-0.13163286,-0.16778755,0.7116928
1994,0.47656187,-0.31075007,-0.26683733,0.6495071
1995,0.31633985,-0.13629971,-0.04073433,0.56195176
1996,-0.5217451,-0.13470513,0.48097405,0.07441702
1997,0.3207477,-0.13317765,-0.12236975,0.44761902
1998,0.22587284,0.0596492,-0.13160968,0.56678617
1999,-0.20396373,-0.061372448,0.16613579,0.43652728
2000,0.17005081,-0.010294908,-0.0738175,0.7293127
2001,0.19631684,-0.054312766,-0.2885197,0.65346724
2002,-0.3187874,0.40753648,-0.01299947,0.08171139
2003,0.3016656,0.16852418,-0.075990625,0.4279828
2004,0.15236622,-0.09969147,-0.18416837,0.59258944
2005,0.23133537,0.301287,-0.0028630097,0.52628535
2006,-0.4115831,0.47402555,0.1574214,0.005438154
2007,-0.35464588,-0.42172384,0.09665441,0.41845304
2008,0.6643217,0.39802128,-0.11983078,0.43482462
2009,0.23313305,0.77485025,-0.0016417954,0.4813336
2010,0.56415486,0.26452297,-0.39347553,0.506594
2011,-0.28002825,0.5723214,0.38352278,0.306475
2012,-0.27965763,-0.3109269,0.29600513,0.30091602
2013,0.58671904,-0.19527598,-0.34207797,0.6619206
2014,0.34250146,0.12380955,-0.32429478,0.54479164
2015,0.57671505,0.20150264,-0.42932695,0.55117524
2016,0.5459355,-0.36572757,-0.47399026,0.7316738
2017,0.07069315,0.57757705,-0.40784806,0.027358823
2018,0.43520167,0.0930916,-0.4122441,0.4536402
2019,-0.70257366,-0.041851375,0.7431003,0.5780405
2020,0.48516798,-0.4926592,-0.45973817,0.8062219
2021,0.37372285,0.21092801,-0.28913343,0.66836345
2022,0.26725474,0.35566616,-0.28861862,0.51496595
2023,-0.29248464,0.51624477,0.056855176,0.008875434
2024,0.37839168,0.05054139,0.033443436,0.70021623
2025,0.57192063,0.3261753,-0.45156294,0.6940731
2026,0.21197659,0.12760338,-0.15880626,0.6153544
2027,0.24892822,0.07709458,-0.124849655,0.6216813
2028,-0.79955804,0.33802602,0.6722767,0.1777499
2029,0.03677415,0.082889736,-0.20997033,0.09996857
2030,0.2301109,-0.055156317,-0.37132037,0.5145147
2031,0.31784594,0.14806323,-0.32925326,0.5568857
2032,0.31138358,0.4734412,-0.12798643,0.54128766
2033,-0.36564562,-0.3547836,0.2841277,0.24083462
2034,-0.19934519,0.393081,0.31361258,0.4122409
2035,-0.10572716,-0.42564338,-0.091210596,0.6752483
2036,0.10626907,-0.33610028,-0.10592512,0.7279741
2037,0.28881004,0.35646343,-0.5231213,0.5529905
2038,0.6878946,0.5070554,-0.3056123,0.5661985
2039,0.45746562,0.28676546,-0.3991411,0.6332255
2040,0.63017076,0.6034573,-0.3726492,0.5183516
2041,0.70746267,0.38724533,-0.42364284,0.6029524
2042,0.6275748,0.4899753,-0.34442326,0.63795674
2043,0.48825142,0.40086812,-0.0749683,0.33891177
2044,0.48422694,0.22957872,-0.44823122,0.5175265
2045,0.46917143,0.33092916,-0.27664536,0.5954845
2046,0.06949777,0.52204734,-0.5480431,0.6005933
2047,0.42418188,0.22149755,-0.17528349,0.4842293
2048,0.571034,-0.7322524,-0.4997369,0.78452533
2049,0.48770854,0.33399898,-0.28795516,0.6191648
2050,-0.6026482,0.7015694,0.59329385,-0.061555624
2051,0.61631507,0.34005892,-0.0793715,0.44097152
2052,0.46110496,0.24589635,-0.17665948,0.5695754
2053,0.24392992,0.02273808,-0.12539637,0.6607056
2054,0.3994423,0.33096206,-0.022199703,0.6227288
2055,-0.21219777,-0.32720178,0.067626335,0.66360515
2056,-0.5088919,-0.13936166,0.31715462,0.56955063
2057,0.4225122,0.23320982,0.012853073,0.55691874
2058,0.39087802,0.06478429,-0.33565104,0.6161922
2059,0.29200464,0.3172851,-0.05689467,0.46367714
2060,0.24935114,0.40530354,-0.08764185,0.5946016
2061,0.36981466,0.25453573,-0.18203829,0.7608408
2062,0.12980017,0.377735,0.30370685,0.3886947
2063,0.33723837,0.27237356,-0.021124523,0.637949
2064,0.41415557,0.2760404,-0.16825734,0.5398766
2065,-0.27914843,0.37027195,0.560421,0.12207791
2066,0.4605825,0.2343408,0.034874443,0.4599896
2067,0.23117167,0.59143764,-0.12837504,0.58355856
2068,0.5483604,0.40967038,-0.47492927,0.703219
2069,0.26750356,-0.0029398934,-0.15143684,0.49384555
2070,0.32716507,-0.028269308,-0.23632276,0.48736852
2071,0.252994,0.19155534,-0.34086886,0.46938556
2072,0.29225504,0.09239103,-0.18309602,0.5302262
2073,0.28465444,0.14063843,-0.19889304,0.5869301
2074,0.29878423,0.09151741,-0.19208327,0.52460563
2075,0.44860974,0.17731485,-0.25118372,0.49668494
2076,0.23752908,0.08859966,0.14816092,0.3020592
2077,0.22098777,0.24342753,0.03855995,0.73955345
2078,0.29853618,0.47565895,-0.42896232,0.72056836
2079,0.29044116,0.32832906,-0.27560923,0.52503705
2080,-0.62866914,-0.022369657,0.342521,0.43025738
2081,0.5201477,-0.3268139,-0.29217377,0.63262695
2082,0.34856805,0.20500518,-0.03280735,0.49407217
2083,0.24066772,0.07292795,-0.27945855,0.5395703
2084,0.5349075,-0.34235835,-0.25946182,0.7398967
2085,0.4313752,0.13991314,-0.16914292,0.36747602
2086,0.43636063,0.5173917,0.024437703,0.5146061
2087,0.33322853,0.47571602,0.0030922806,0.46699736
2088,0.5568622,-0.5217901,-0.3359703,0.76853496
2089,0.15650836,-0.2115841,-0.42989147,0.17139806
2090,0.16999099,-0.30611107,-0.5355486,0.5318031
2091,0.22621225,0.4859811,-0.5048154,0.65808576
2092,0.42030296,0.5839859,-0.525633,0.73794806
2093,0.35880768,-0.04097969,-0.17194113,0.76379216
2094,0.15294863,0.16806032,-0.467087,0.39696002
2095,0.30582812,0.5224946,-0.29137185,0.6875313
2096,-0.5291818,-0.31555426,0.30358404,0.36019236
2097,0.46615312,0.055159446,-0.550598,0.69018745
2098,0.25994185,0.22633995,-0.34648624,0.5541591
2099,0.47869858,0.09638096,-0.22365564,0.5460522
2100,-0.53461313,0.14853564,0.27174947,-0.19706619
2101,0.08858933,-0.11177696,-0.03918331,0.7923885
2102,0.5300719,0.25732213,-0.13664703,0.44267336
2103,0.58790994,0.3283239,-0.00705016,0.6302022
2104,-0.06579188,-0.016182506,0.065876804,0.25135624
2105,0.43960983,0.31847692,-0.057319123,0.38998917
2106,0.6830386,0.36748314,-0.25125727,0.61432016
2107,0.45118818,0.26313555,-0.09980391,0.58670956
2108,0.22441396,0.017441038,-0.12994665,0.527617
2109,0.39822564,0.28752735,-0.31056768,0.5679765
2110,0.43063584,0.25511965,-0.10927912,0.5179757
2111,0.3948988,0.11738461,-0.20320117,0.46137878
2112,0.2181806,0.094937444,-0.13328263,0.6795294
2113,-0.7382192,0.3277086,0.5859286,0.20912084
2114,0.21434745,-0.00038272887,-0.29602656,0.4017529
2115,0.11746327,-0.13637765,0.13685822,0.5958003
2116,0.22888224,0.50096196,-0.14571421,0.56208575
2117,0.35392472,0.12583937,-0.12739514,0.55541885
2118,-0.18973003,-0.2968722,0.30462888,0.4743889
2119,0.5441016,-0.30044279,-0.32896122,0.7336571
2120,0.46395656,0.36633614,-0.4282335,0.7503848
2121,0.31836733,-0.47444686,-0.030953728,0.611782
2122,0.47812903,-0.10638407,-0.15181392,0.58479995
2123,0.5924127,0.15127087,-0.19665965,0.49161333
2124,-0.3694697,0.45407313,0.34125662,0.11411433
2125,0.35823062,0.14252566,-0.24078052,0.6384569
2126,-0.04763046,0.58649033,0.32904422,0.6987263
2127,-0.37008283,0.11275263,-0.13384542,0.28530437
2128,0.3736094,0.12296675,-0.14601704,0.64081347
2129,0.2727423,0.34422234,-0.3277233,0.4167722
2130,0.24455686,0.43625218,-0.12228248,0.6581727
2131,-0.21802281,0.24852063,0.2417438,0.19963923
2132,0.46194765,-0.044534195,-0.26803356,0.3912395
2133,-0.31918168,-0.07738676,0.26452842,0.34532544
2134,-0.2884563,-0.09432826,0.12382622,0.33551073
2135,0.24986109,-0.10171451,-0.32535127,0.40510887
2136,0.694318,0.07769764,-0.21800071,0.77371985
2137,0.09268888,0.16294783,-0.0043047564,0.16545326
2138,0.4861951,0.18207483,-0.2406993,0.35593998
2139,-0.17245625,0.15911913,0.025138725,0.24737243
2140,0.20539847,0.04009956,-0.29529887,0.40256682
2141,0.20831747,-0.030541645,-0.24679951,0.41544586
2142,-0.10175458,0.08774092,0.09213229,0.5030337
2143,-0.2635773,0.04532643,0.05670604,-0.026702058
2144,0.32822978,0.14786956,-0.42714408,0.6635407
2145,0.4130592,-0.09611313,-0.28204194,0.66905636
2146,0.33805665,-0.3812126,-0.48757365,0.6469745
2147,-0.61908704,0.37465268,0.4271878,-0.098958075
2148,-0.18725382,0.3756317,0.22118178,-0.016340185
2149,0.2618809,-0.17973678,-0.07526816,0.5167808
2150,0.6022074,0.56284434,-0.25755146,0.46358687
2151,0.2033181,0.056043476,-0.58497906,0.5326438
2152,0.35950547,-0.5352701,-0.2991458,0.85534537
2153,-0.5303019,-0.16573301,0.15425245,0.41342434
2154,0.40839607,-0.10614788,-0.43529624,0.32091388
2155,-0.66258353,-0.037783418,0.8147407,0.5055698
2156,-0.26497528,0.22732039,0.6894972,0.091287315
2157,0.34305272,-0.13998206,-0.3968215,0.49632022
2158,0.5031982,0.2618532,-0.3948002,0.6735347
2159,0.45061705,-0.3518634,-0.15395264,0.7164863
2160,0.30665448,0.28587458,-0.20142429,0.547143
2161,0.45066395,0.4165114,-0.16154365,0.50111455
2162,0.2986947,-0.812312,-0.6315537,0.43866324
2163,0.30506125,-0.22473718,-0.2501413,0.3435429
2164,0.09493309,0.3731022,0.062014714,0.38469604
2165,0.20595701,0.101328075,0.08024002,0.50401956
2166,-0.25203407,-0.1362555,0.2187318,0.34443626
2167,-0.14839405,0.16387069,0.073337585,0.3008677
2168,0.36598754,0.40737978,-0.119548395,0.5314829
2169,0.71881914,0.30972543,-0.30530062,0.4494289
2170,0.26792884,0.5330998,-0.44673792,0.77849597
2171,0.4932441,0.42206594,-0.33566335,0.70712835
2172,0.30361685,0.3085675,-0.44846222,0.57496065
2173,-0.47690764,0.3734354,0.24348307,0.24691512
